epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,34679,0.91214,0.39858,1.07574,0.96083,0.91616,0.97051,0.68014,1.16102,0.44435,1.39636,0.0087724,0.0087724,0.0087724
126,34955.6,0.90888,0.39709,1.07301,0.96022,0.91689,0.97039,0.68009,1.16126,0.44436,1.39682,0.0087625,0.0087625,0.0087625
127,35232.3,0.90946,0.39835,1.07397,0.95988,0.91749,0.97053,0.68031,1.16114,0.44451,1.39695,0.0087526,0.0087526,0.0087526
128,35508.9,0.90442,0.39511,1.07094,0.96026,0.91687,0.97041,0.6799,1.16132,0.44466,1.39741,0.0087427,0.0087427,0.0087427
129,35785.4,0.90159,0.39479,1.07092,0.95984,0.91665,0.97041,0.68009,1.16145,0.44475,1.39791,0.0087328,0.0087328,0.0087328
130,36062.2,0.90144,0.39592,1.07107,0.95999,0.91641,0.97032,0.68009,1.16179,0.4449,1.39857,0.0087229,0.0087229,0.0087229
131,36338.7,0.89733,0.39326,1.06582,0.95919,0.91719,0.97023,0.67991,1.16261,0.44529,1.3996,0.008713,0.008713,0.008713
132,36615.6,0.89603,0.39367,1.06934,0.95849,0.91792,0.97019,0.67978,1.16344,0.44557,1.40066,0.0087031,0.0087031,0.0087031
133,36894.4,0.89512,0.38901,1.0658,0.95828,0.91785,0.97023,0.67961,1.16396,0.44533,1.40127,0.0086932,0.0086932,0.0086932
134,37171,0.89654,0.39202,1.06874,0.95849,0.91782,0.97022,0.67958,1.16436,0.4453,1.40194,0.0086833,0.0086833,0.0086833
135,37447.5,0.88564,0.39024,1.06077,0.95791,0.91821,0.97024,0.67975,1.1648,0.44517,1.4025,0.0086734,0.0086734,0.0086734
136,37724.4,0.88657,0.38941,1.06474,0.95836,0.91763,0.97015,0.67998,1.16494,0.445,1.40288,0.0086635,0.0086635,0.0086635
137,38001.4,0.88439,0.38871,1.05859,0.95908,0.91758,0.97017,0.68005,1.16504,0.44477,1.40329,0.0086536,0.0086536,0.0086536
138,38282.6,0.8808,0.38691,1.06136,0.95894,0.91821,0.97043,0.68006,1.16524,0.44459,1.40367,0.0086437,0.0086437,0.0086437
139,38559.4,0.88408,0.38566,1.06215,0.95793,0.9187,0.97038,0.67984,1.16534,0.44437,1.40406,0.0086338,0.0086338,0.0086338
140,38836.2,0.87971,0.38602,1.06024,0.95804,0.91865,0.97027,0.67989,1.16502,0.44424,1.40404,0.0086239,0.0086239,0.0086239
141,39112.8,0.87858,0.38584,1.05667,0.9577,0.91897,0.97018,0.68006,1.1647,0.44425,1.40396,0.008614,0.008614,0.008614
142,39389.5,0.87146,0.38394,1.05372,0.95862,0.91813,0.97029,0.68007,1.16479,0.44425,1.40429,0.0086041,0.0086041,0.0086041
143,39666.2,0.87307,0.38453,1.05384,0.95875,0.91906,0.97069,0.68067,1.16401,0.44396,1.40405,0.0085942,0.0085942,0.0085942
144,39942.9,0.86987,0.38253,1.05036,0.95856,0.91881,0.97083,0.68054,1.16416,0.44379,1.40447,0.0085843,0.0085843,0.0085843
145,40224.3,0.86719,0.37954,1.0552,0.95829,0.91872,0.97072,0.68014,1.16438,0.44393,1.40515,0.0085744,0.0085744,0.0085744
146,40500.7,0.86839,0.38345,1.05417,0.958,0.91821,0.97053,0.67997,1.16443,0.44436,1.40553,0.0085645,0.0085645,0.0085645
147,40777.4,0.86543,0.38254,1.05276,0.95872,0.91833,0.9707,0.6802,1.16424,0.44451,1.40573,0.0085546,0.0085546,0.0085546
148,41053.8,0.86583,0.38268,1.05273,0.9604,0.91797,0.97076,0.68055,1.16384,0.44432,1.4058,0.0085447,0.0085447,0.0085447
149,41330.2,0.8571,0.37568,1.04821,0.96104,0.91749,0.97059,0.68046,1.16362,0.44433,1.40595,0.0085348,0.0085348,0.0085348
150,41606.7,0.86005,0.3778,1.04868,0.95959,0.91749,0.97031,0.68066,1.16373,0.4445,1.4065,0.0085249,0.0085249,0.0085249
151,41885,0.85909,0.37982,1.0481,0.96016,0.91713,0.97034,0.68039,1.1641,0.44497,1.40698,0.008515,0.008515,0.008515
152,42161.5,0.85682,0.38064,1.04684,0.95978,0.91697,0.97016,0.68022,1.16426,0.44526,1.40736,0.0085051,0.0085051,0.0085051
153,42438.2,0.85401,0.37698,1.04629,0.96056,0.9158,0.96988,0.68005,1.16445,0.44536,1.40787,0.0084952,0.0084952,0.0084952
154,42714.7,0.85629,0.37561,1.04619,0.96033,0.91556,0.96978,0.67996,1.16438,0.44562,1.4082,0.0084853,0.0084853,0.0084853
155,42991.2,0.85143,0.37748,1.04156,0.96007,0.91523,0.96969,0.68003,1.16442,0.44588,1.40861,0.0084754,0.0084754,0.0084754
156,173.528,0.87645,0.38063,1.05792,0.96004,0.91508,0.96969,0.68004,1.15966,0.44558,1.40548,0.0084655,0.0084655,0.0084655
157,334.381,0.91091,0.39637,1.07514,0.96041,0.91544,0.96993,0.67995,1.16049,0.44579,1.40587,0.0084556,0.0084556,0.0084556
158,492.518,0.91865,0.40181,1.08,0.96112,0.91544,0.97,0.68016,1.16056,0.4453,1.40604,0.0084457,0.0084457,0.0084457
159,650.325,0.92606,0.40523,1.08256,0.96174,0.91496,0.97012,0.68025,1.16085,0.44539,1.40633,0.0084358,0.0084358,0.0084358
160,808.256,0.92618,0.40509,1.08342,0.96235,0.91448,0.97017,0.6803,1.16101,0.44564,1.40637,0.0084259,0.0084259,0.0084259
161,975.1,0.9229,0.40397,1.07978,0.96158,0.91436,0.97011,0.68007,1.16218,0.44611,1.40727,0.008416,0.008416,0.008416
162,1136.28,0.93553,0.40882,1.08737,0.96206,0.91337,0.97017,0.68017,1.16237,0.44577,1.40688,0.0084061,0.0084061,0.0084061
163,1294.48,0.92668,0.40847,1.08007,0.9622,0.91381,0.97028,0.68033,1.16221,0.44539,1.40649,0.0083962,0.0083962,0.0083962
164,1452.58,0.92558,0.40561,1.08062,0.96147,0.91315,0.97019,0.67994,1.16237,0.44538,1.40657,0.0083863,0.0083863,0.0083863
165,1615.41,0.93377,0.4094,1.08623,0.9622,0.91368,0.97029,0.68015,1.16256,0.44462,1.40665,0.0083764,0.0083764,0.0083764
166,1773.5,0.92757,0.4077,1.08109,0.96294,0.91397,0.97056,0.68043,1.1622,0.44477,1.40641,0.0083665,0.0083665,0.0083665
167,1931.96,0.92697,0.40708,1.08039,0.96354,0.91366,0.9704,0.6804,1.16236,0.44419,1.4068,0.0083566,0.0083566,0.0083566
168,2090.15,0.92876,0.4091,1.08178,0.96306,0.91472,0.97056,0.68062,1.16229,0.4439,1.40669,0.0083467,0.0083467,0.0083467
169,2248.23,0.91992,0.40506,1.07781,0.96421,0.91339,0.97085,0.68102,1.16254,0.44322,1.40691,0.0083368,0.0083368,0.0083368
170,2406.19,0.927,0.40676,1.08187,0.96486,0.91271,0.97083,0.68143,1.16235,0.4428,1.40691,0.0083269,0.0083269,0.0083269
171,2564.45,0.92552,0.40758,1.08433,0.96523,0.91279,0.97091,0.68162,1.16256,0.44261,1.40703,0.008317,0.008317,0.008317
172,2723.87,0.91719,0.40563,1.07462,0.96524,0.91313,0.97101,0.68178,1.16268,0.44283,1.40727,0.0083071,0.0083071,0.0083071
173,2881.92,0.91964,0.40432,1.08036,0.96469,0.91327,0.9708,0.68206,1.1627,0.44295,1.4075,0.0082972,0.0082972,0.0082972
174,3039.99,0.91132,0.403,1.07399,0.96451,0.91338,0.97094,0.68211,1.16406,0.4433,1.40839,0.0082873,0.0082873,0.0082873
175,3198.01,0.9113,0.40101,1.07284,0.96403,0.91361,0.97093,0.68217,1.16449,0.44372,1.40833,0.0082774,0.0082774,0.0082774
176,3356.24,0.9162,0.40174,1.07526,0.96378,0.91339,0.97105,0.68232,1.16481,0.44387,1.40828,0.0082675,0.0082675,0.0082675
177,3516.12,0.91119,0.40431,1.07412,0.96536,0.91317,0.97117,0.68246,1.16501,0.44349,1.40854,0.0082576,0.0082576,0.0082576
178,3674.23,0.9077,0.40024,1.07129,0.96311,0.91521,0.97108,0.68238,1.1656,0.44356,1.40898,0.0082477,0.0082477,0.0082477
179,3832.36,0.90497,0.39888,1.07435,0.96264,0.91545,0.97096,0.68238,1.1662,0.4441,1.40962,0.0082378,0.0082378,0.0082378
180,3990.14,0.9004,0.40023,1.06675,0.96313,0.91576,0.9712,0.68229,1.16682,0.44478,1.4106,0.0082279,0.0082279,0.0082279
