epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,17080.7,1.02167,0.46404,1.10307,0.9596,0.92159,0.97292,0.67402,1.17242,0.47786,1.31866,0.008218,0.008218,0.008218
182,17174.9,1.02128,0.461,1.10333,0.95387,0.92662,0.97289,0.6741,1.17203,0.47734,1.31894,0.0082081,0.0082081,0.0082081
183,17268.9,1.01876,0.46039,1.10015,0.95435,0.92604,0.97309,0.67426,1.17182,0.47717,1.31895,0.0081982,0.0081982,0.0081982
184,17362.8,1.01905,0.459,1.09662,0.95502,0.92579,0.97306,0.6744,1.17208,0.47697,1.31903,0.0081883,0.0081883,0.0081883
185,17456.6,1.01723,0.46292,1.09716,0.95627,0.92462,0.97296,0.67462,1.1719,0.47691,1.31896,0.0081784,0.0081784,0.0081784
186,17550.5,1.01443,0.45983,1.09787,0.95496,0.92532,0.97275,0.67481,1.17184,0.47678,1.31885,0.0081685,0.0081685,0.0081685
187,17644.2,1.01157,0.45808,1.09489,0.95552,0.92532,0.97282,0.67527,1.17202,0.47696,1.3191,0.0081586,0.0081586,0.0081586
188,17738.4,1.0175,0.45925,1.10072,0.9557,0.92515,0.97299,0.67551,1.17171,0.47701,1.31893,0.0081487,0.0081487,0.0081487
189,17832.4,1.01908,0.46183,1.09966,0.95594,0.92508,0.9731,0.6758,1.17119,0.47731,1.3188,0.0081388,0.0081388,0.0081388
190,17926.4,1.01654,0.45973,1.10156,0.95786,0.9228,0.97302,0.67583,1.17134,0.47749,1.31916,0.0081289,0.0081289,0.0081289
191,18020.4,1.01635,0.45713,1.09942,0.95765,0.92333,0.97303,0.67611,1.17151,0.47773,1.31933,0.008119,0.008119,0.008119
192,18114.3,1.01418,0.45958,1.09723,0.95766,0.92231,0.97301,0.67621,1.17131,0.4781,1.31949,0.0081091,0.0081091,0.0081091
