epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,23709.3,0.43805,0.2262,0.90725,0.95624,0.92785,0.97171,0.67179,1.16718,0.42564,1.43385,0.0083467,0.0083467,0.0083467
169,23850.8,0.43954,0.22753,0.90629,0.95628,0.92773,0.97198,0.67144,1.16752,0.42552,1.43419,0.0083368,0.0083368,0.0083368
170,23992.4,0.43526,0.2256,0.90181,0.95492,0.92868,0.9719,0.67169,1.16818,0.42552,1.43503,0.0083269,0.0083269,0.0083269
171,24133.8,0.43784,0.23181,0.9024,0.95458,0.92917,0.97158,0.67144,1.16836,0.42549,1.43534,0.008317,0.008317,0.008317
172,24275.6,0.43785,0.22508,0.90199,0.95377,0.9294,0.97144,0.67159,1.16846,0.42537,1.43549,0.0083071,0.0083071,0.0083071
173,24417.2,0.438,0.22584,0.90431,0.95399,0.92941,0.97164,0.67187,1.16815,0.4255,1.43539,0.0082972,0.0082972,0.0082972
174,24558.8,0.44112,0.22773,0.90778,0.95663,0.92652,0.97177,0.67147,1.16795,0.42547,1.43503,0.0082873,0.0082873,0.0082873
175,24700.1,0.44197,0.22528,0.90635,0.95527,0.92872,0.9717,0.67219,1.16786,0.4254,1.43477,0.0082774,0.0082774,0.0082774
176,24841.5,0.43629,0.22537,0.90214,0.95427,0.92978,0.97178,0.67238,1.16757,0.42509,1.43444,0.0082675,0.0082675,0.0082675
177,24982.9,0.43656,0.23262,0.90191,0.95413,0.93014,0.97161,0.67211,1.1679,0.42509,1.43444,0.0082576,0.0082576,0.0082576
178,25124.2,0.43599,0.2249,0.90275,0.95424,0.92937,0.97174,0.67219,1.16838,0.4252,1.43448,0.0082477,0.0082477,0.0082477
