epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
153,13490.8,1.24297,0.6409,1.19122,0.88308,0.8397,0.89445,0.51667,1.51133,0.76982,1.47198,0.0084952,0.0084952,0.0084952
154,13578.2,1.2369,0.63817,1.18893,0.88283,0.83895,0.89454,0.51598,1.51193,0.77127,1.47204,0.0084853,0.0084853,0.0084853
155,13665.4,1.24237,0.63896,1.18621,0.88465,0.83799,0.89509,0.51591,1.51327,0.77108,1.47254,0.0084754,0.0084754,0.0084754
156,13762.9,1.24037,0.63817,1.1894,0.88753,0.8365,0.89543,0.51571,1.51347,0.77011,1.4732,0.0084655,0.0084655,0.0084655
157,13850.4,1.23908,0.63576,1.1944,0.88644,0.8359,0.89554,0.51566,1.51374,0.76923,1.47434,0.0084556,0.0084556,0.0084556
158,13937.5,1.23649,0.63803,1.18808,0.88628,0.83679,0.89525,0.51618,1.51281,0.76989,1.47386,0.0084457,0.0084457,0.0084457
159,14024.6,1.2371,0.6389,1.1867,0.88879,0.83558,0.89566,0.51617,1.51277,0.76855,1.47417,0.0084358,0.0084358,0.0084358
160,14111.8,1.23841,0.64159,1.1897,0.8923,0.83209,0.89594,0.51613,1.51314,0.76798,1.47451,0.0084259,0.0084259,0.0084259
161,14198.8,1.24014,0.63726,1.18746,0.89094,0.83245,0.89531,0.51525,1.51317,0.76916,1.4754,0.008416,0.008416,0.008416
162,14286,1.23961,0.64005,1.19079,0.89203,0.83004,0.89386,0.51502,1.51293,0.77154,1.47576,0.0084061,0.0084061,0.0084061
163,14373,1.23642,0.63763,1.19032,0.89345,0.82923,0.89403,0.51573,1.51343,0.76988,1.47593,0.0083962,0.0083962,0.0083962
164,14460.1,1.23984,0.63682,1.18784,0.89353,0.82932,0.89421,0.51515,1.51424,0.77204,1.47679,0.0083863,0.0083863,0.0083863
165,14547.3,1.23305,0.63238,1.18372,0.89288,0.82932,0.89394,0.51496,1.51469,0.77428,1.47723,0.0083764,0.0083764,0.0083764
166,14634.5,1.2296,0.63129,1.1807,0.89478,0.82884,0.8942,0.51527,1.5148,0.77547,1.47694,0.0083665,0.0083665,0.0083665
167,14721.8,1.23419,0.63366,1.18462,0.89647,0.82619,0.89335,0.51469,1.51559,0.77823,1.47782,0.0083566,0.0083566,0.0083566
168,14809.6,1.23587,0.63838,1.19282,0.89727,0.82589,0.89338,0.51482,1.51548,0.77852,1.47762,0.0083467,0.0083467,0.0083467
169,14897.2,1.2297,0.63233,1.1777,0.89617,0.82546,0.89414,0.51534,1.51626,0.77789,1.4782,0.0083368,0.0083368,0.0083368
170,14984.2,1.23544,0.63639,1.18506,0.90032,0.82361,0.89406,0.51554,1.51615,0.77908,1.47864,0.0083269,0.0083269,0.0083269
171,15071.5,1.22733,0.63044,1.18486,0.89917,0.82414,0.89379,0.51539,1.51668,0.77987,1.4789,0.008317,0.008317,0.008317
172,15158.6,1.22965,0.62983,1.18448,0.90288,0.82308,0.89419,0.51586,1.51656,0.77808,1.47875,0.0083071,0.0083071,0.0083071
173,15245.5,1.23182,0.63172,1.18199,0.90205,0.82185,0.89363,0.51568,1.5172,0.77939,1.47872,0.0082972,0.0082972,0.0082972
174,15332.8,1.23054,0.63076,1.18364,0.90273,0.82162,0.89389,0.51567,1.51762,0.78012,1.47882,0.0082873,0.0082873,0.0082873
175,15419.8,1.22316,0.63023,1.17999,0.90475,0.82039,0.89399,0.51538,1.51709,0.78043,1.47839,0.0082774,0.0082774,0.0082774
176,15507.5,1.22355,0.62537,1.17577,0.90606,0.81909,0.89355,0.51518,1.51713,0.78234,1.47876,0.0082675,0.0082675,0.0082675
177,15594.7,1.23049,0.63756,1.1805,0.90637,0.81856,0.89378,0.51522,1.51676,0.78394,1.47855,0.0082576,0.0082576,0.0082576
178,15681.7,1.22194,0.62733,1.17883,0.9068,0.81803,0.89376,0.51529,1.51705,0.78391,1.47859,0.0082477,0.0082477,0.0082477
